action_count,dataset,full_evidence_delta,harmful_expansions,outcome,query_id,question_type,slice,support_count,support_recall_delta
1.0,hotpot,0.0,1.0,tie,5a8df72055429917b4a5bcf2,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5a8e00515542995a26add454,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5a8e07185542995085b37389,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5a8e0d04554299068b959e3a,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5a8e3ea95542995a26add48d,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5a8e3f2d5542995a26add48f,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5a8e4a7355429917b4a5bd80,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5a8e63d65542995085b37421,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a8e68b15542995085b3742d,bridge,rescuable,2,0.0
1.0,hotpot,0.0,1.0,tie,5a8e7c095542990e94052b22,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a8e83545542990e94052b28,bridge,rescuable,2,0.0
1.0,hotpot,0.0,0.0,tie,5a8e92b55542995085b37458,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5a8e942b5542995085b3745c,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5a8ea03e5542990e94052b81,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5a8ec4875542995a26add508,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5a8edb7f55429917b4a5bdeb,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a8f157e554299458435d54d,bridge,rescuable,2,0.0
2.0,hotpot,-1.0,2.0,loss,5a8f25ed5542997ba9cb31f0,bridge,already_solved,2,-0.5
2.0,hotpot,0.0,1.0,tie,5a8f43795542997ba9cb3204,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a8f55aa554299458435d5bc,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5a8f60175542992414482a90,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5a8f64e0554299458435d60b,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5a8f7a7055429918e830d230,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5a8fa32255429918e830d299,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5a8fb5905542997ba9cb32f6,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5a8fb65d5542997ba9cb32fa,bridge,already_solved,2,0.0
1.0,hotpot,-1.0,1.0,loss,5a8fbfcd5542997ba9cb3316,bridge,already_solved,2,-0.5
1.0,hotpot,0.0,1.0,tie,5a902e755542995651fb50de,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5a903b7255429933b8a204ae,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5a90503755429916514e7470,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5a90580655429933b8a204ef,bridge,anchor_failure,2,0.0
2.0,hotpot,0.0,1.0,tie,5a9058e655429916514e747e,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a90692f5542990a98493625,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5a90740a5542990a98493658,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a907bf05542995651fb5164,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5a9080275542995651fb5175,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5a90843c5542995651fb517e,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5a9084e75542990a98493667,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5a909a1a55429916514e7506,bridge,rescuable,2,0.0
2.0,hotpot,1.0,1.0,win,5a90b3c65542990a984936b7,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5a90b7f355429916514e752d,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5a90ba1b55429933b8a205c6,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab1e36d554299449642c7f9,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2342a5542993be8fa98c3,bridge,unreachable,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab23d8a55429970612095c9,bridge,rescuable,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab266b5554299340b5254b4,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab278745542997061209617,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab29caa554299545a2cf9d3,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2a1f35542997061209677,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2b1e05542997061209685,bridge,rescuable,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab2b6fb5542992953946848,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab2b7c1554299166977406a,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab2b8fe5542991669774070,bridge,unreachable,2,0.0
2.0,hotpot,1.0,1.0,win,5ab2bc80554299194fa934d7,bridge,rescuable,2,0.5
0.0,hotpot,0.0,0.0,tie,5ab2be71554299166977408c,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab2c0de5542992953946870,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2d3df554299194fa9352c,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2e3a35542991669774124,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab2e9b4554299340b525565,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab2f4c95542991669774155,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2f50a55429929539468cd,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab2f6bd554299166977415e,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab30ebf554299753aec592c,bridge,unreachable,2,0.0
2.0,hotpot,-1.0,2.0,loss,5ab31adc554299233954ff0a,bridge,already_solved,2,-0.5
2.0,hotpot,0.0,2.0,tie,5ab3306a55429969a97a80fd,comparison,already_solved,2,0.0
1.0,hotpot,0.0,0.0,tie,5ab34a76554299233954ff3f,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab3ec51554299753aec59f1,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab4147a5542996a3a969f1e,bridge,rescuable,2,0.0
1.0,hotpot,0.0,0.0,tie,5ab41b8c5542996a3a969f40,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab41d855542996a3a969f4b,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab431d855429942dd415ed2,bridge,rescuable,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab4341c55429942dd415ede,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab439f055429942dd415eef,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab43b755542991779162c21,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab46d195542991751b4d76a,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab474b35542990594ba9c25,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab4774d5542991751b4d781,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab47e0a5542990594ba9c32,bridge,unreachable,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab488bc5542990594ba9c55,bridge,unreachable,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab48bab5542991779162cd3,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab492155542991779162ce3,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab4c8735542996a3a969fcb,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab502ae5542991779162d4c,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab529005542996a3a96a045,bridge,unreachable,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab54056554299488d4d9923,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab5499e5542992aa134a295,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab55e015542992aa134a2d3,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab56db7554299494045efc6,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab5b6c1554299637185c5e5,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab5c263554299488d4d9a18,bridge,anchor_failure,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab5c984554299488d4d9a21,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab5cc4a554299637185c61b,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab5cdb85542997d4ad1f1e0,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab5d43f5542997d4ad1f1f6,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab5d9af554299494045f07e,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab5e13c5542992aa134a3bf,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab5ec0a5542997d4ad1f250,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab5fddb554299110f2199af,bridge,rescuable,2,0.5
0.0,hotpot,0.0,0.0,tie,5ab61cf5554299637185c668,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab64285554299637185c67c,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab64cfa55429953192ad2b7,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab672165542995eadeeffe0,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab67f4c55429953192ad2d9,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab6973f554299110f219a25,bridge,unreachable,2,0.0
1.0,hotpot,1.0,0.0,win,5ab6993f554299110f219a2b,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5ab6aa4c55429953192ad359,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab6be2f55429954757d335c,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab6bf6d55429953192ad372,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab6c4e055429953192ad386,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5ab6cce1554299710c8d1f67,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab6cd0e554299710c8d1f68,bridge,anchor_failure,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab6f222554299110f219a78,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab71b5c5542991d3222377e,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab720685542993667793f44,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab7268b5542992aa3b8c7b1,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab72a025542992aa3b8c7b8,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab762fb55429928e1fe3857,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab7c6995542993667794005,bridge,unreachable,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab7ece25542995dae37e9f3,bridge,unreachable,2,0.0
1.0,hotpot,1.0,0.0,win,5ab7ef0f5542991d322237ca,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab7f1315542991d322237d1,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab7fa4f5542993667794080,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab7fa7b5542992aa3b8c897,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab809195542991d3222380f,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab80bbf5542991d32223818,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab816b05542990e739ec815,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab819065542995dae37ea3c,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab8261655429934fafe6cf1,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab82e195542992aa3b8c8a8,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab862f95542992aa3b8c8d4,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab864945542990e739ec8e1,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab870ed55429934fafe6db9,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab870ee5542990e739ec8f6,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab871725542990e739ec8f8,comparison,unreachable,2,0.0
2.0,hotpot,1.0,1.0,win,5ab8ae585542991b5579efd8,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5ab8c3c65542991b5579effd,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab8ee805542991b5579f051,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab8effd5542991b5579f062,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab915ad55429919ba4e239c,bridge,anchor_failure,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab91799554299753720f6ea,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab9180b5542991b5579f0f3,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab91f98554299753720f70d,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5ab93781554299131ca422c7,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5ab94ade554299743d22eac7,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab94fa25542996be2020474,bridge,rescuable,2,0.5
1.0,hotpot,1.0,0.0,win,5ab960d6554299743d22eb21,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ab981555542996be2020532,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab985eb554299131ca42360,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab98608554299131ca42362,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ab98e2b5542996be202054e,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ab99a215542996be202056a,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ab9b4a555429970cfb8eb75,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ab9ccef55429955dce3ed86,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ab9d44255429939ce03dc36,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ab9d7e4554299232ef4a21f,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5aba510f5542994dbf0198d6,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5aba67c255429955dce3ee10,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5aba768c55429901930fa7e0,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5aba7bb4554299232ef4a2ee,bridge,rescuable,2,0.0
2.0,hotpot,-1.0,2.0,loss,5aba85335542994dbf01992d,comparison,already_solved,2,-0.5
2.0,hotpot,0.0,1.0,tie,5aba89d555429901930fa816,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,loss,5aba926f55429901930fa83e,bridge,anchor_failure,2,-0.5
2.0,hotpot,0.0,1.0,tie,5abab18d55429901930fa89e,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abadcb35542996606241647,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abae1055542996cc5e49ec9,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abae88c554299660624167e,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5abb03325542992ccd8e7eae,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5abb11c15542992ccd8e7ef8,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abb189e5542996cc5e49fa4,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abb23655542992ccd8e7f25,bridge,already_solved,2,0.0
2.0,hotpot,-1.0,2.0,loss,5abb30755542996cc5e49fd8,bridge,already_solved,2,-0.5
2.0,hotpot,0.0,2.0,tie,5abb76fa5542992ccd8e7f48,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abb8e2d554299642a094aa4,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abb8ebe5542993f40c73b2d,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abb9928554299642a094ab9,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abba3b1554299642a094aed,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5abbaf6c554299660624171c,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abbc4d255429931dba144fe,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abbcba05542992ccd8e7fa3,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abbd2575542993f40c73bbd,bridge,unreachable,2,0.0
2.0,hotpot,0.0,2.0,tie,5abbd34d5542993f40c73bc6,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abbd7985542992ccd8e7fb8,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abbd8655542992ccd8e7fba,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5abbdaef554299642a094b5d,bridge,unreachable,2,0.0
2.0,hotpot,0.0,2.0,tie,5abbe20d55429931dba145c6,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abbf519554299114383a0ad,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abbf64055429965836003bc,bridge,rescuable,2,0.0
1.0,hotpot,1.0,0.0,win,5abbf7d755429931dba145eb,bridge,rescuable,2,0.5
0.0,hotpot,0.0,0.0,tie,5abbf8bc5542993f40c73c35,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abc030e554299642a094bdc,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5abc0aba55429959677d6a00,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5abc219655429959677d6a1d,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5abc3d505542993a06baf8a7,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abc546b554299700f9d786c,bridge,already_solved,2,0.0
1.0,hotpot,0.0,0.0,tie,5abc7d6d5542993a06baf8f3,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abc8d00554299700f9d78fd,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abca1a55542993a06baf937,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5abca6375542993a06baf946,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abce2fc5542993a06baf994,bridge,unreachable,2,0.0
2.0,hotpot,0.0,1.0,tie,5abce43855429959677d6b18,bridge,already_solved,2,0.0
2.0,hotpot,-1.0,2.0,loss,5abce85755429959677d6b3e,bridge,already_solved,2,-0.5
2.0,hotpot,0.0,2.0,tie,5abcef9e55429959677d6b52,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abcf1ce554299700f9d7930,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abcf70b55429959677d6b7e,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5abcf84d55429959677d6b86,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abd001d5542993a06baf9f2,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abd0097554299700f9d7956,bridge,anchor_failure,2,0.0
2.0,hotpot,0.0,1.0,tie,5abd02605542992ac4f381a2,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abd13b655429924427fceea,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5abd1daa55429933744ab72e,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abd247e5542996e802b472f,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abd4c6d5542993062266c47,bridge,rescuable,2,0.5
1.0,hotpot,1.0,0.0,win,5abd4fe05542993062266c4e,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5abd578a5542993062266c5d,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abd580855429924427fcfb8,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abd6be55542993062266c89,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abd8c295542992ac4f382ab,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5abd920e55429924427fd05d,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abdb9775542993f32c2a01b,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abdcea955429965af743e5a,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abdf8c45542993f32c2a072,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5abe03635542991f661060a5,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5abe044d5542991f661060a7,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5abe67ae5542991f6610616b,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abe7c515542993f32c2a128,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5abe7e1d55429976d4830b36,bridge,anchor_failure,2,0.0
2.0,hotpot,1.0,1.0,win,5abe832a55429965af743f29,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5abe9c1a5542993f32c2a183,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5abea05f5542991f661061b6,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5abea9a35542990832d3a07e,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abeb91c5542994516f45400,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abecdf45542997719eab5d4,bridge,rescuable,2,0.0
1.0,hotpot,0.0,1.0,tie,5abee4ff5542993fe9a41d7d,bridge,unreachable,2,0.0
0.0,hotpot,0.0,0.0,tie,5abf08985542997719eab625,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abfa5fb5542990832d3a183,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5abfab8d5542997ec76fd42d,bridge,rescuable,2,0.0
2.0,hotpot,0.0,2.0,tie,5abfd3ba5542994516f4550a,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5abfd3d65542994516f4550b,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5abff9905542997d64295980,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac01bb8554299012d1db5a6,bridge,rescuable,2,0.5
2.0,hotpot,1.0,1.0,win,5ac02835554299294b218f2e,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ac02d345542992a796decc0,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ac02edb554299294b218f41,bridge,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ac03b395542992a796decce,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac05fb55542997d64295a0b,bridge,rescuable,2,0.5
0.0,hotpot,0.0,0.0,tie,5ac07327554299012d1db5f2,bridge,already_solved,2,0.0
1.0,hotpot,1.0,0.0,win,5ac09d265542992a796ded39,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ac09da45542996f0d89cc1d,comparison,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ac0e74d554299294b219052,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac131575542994d76dccdb6,bridge,anchor_failure,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac13e195542994ab5c67cc5,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ac156d05542994ab5c67ce9,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac15c1c5542994ab5c67cf7,bridge,rescuable,2,0.5
1.0,hotpot,0.0,0.0,tie,5ac160af5542994d76dccdfa,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac160bb5542994d76dccdfb,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac164da55429964131be1bf,comparison,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ac176555542994d76dcce47,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ac1846d55429964131be20b,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac194db55429964131be23a,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ac19bf55542994ab5c67d97,bridge,already_solved,2,0.0
1.0,hotpot,0.0,1.0,tie,5ac19eb35542994ab5c67da3,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ac1a5b45542991316484b8b,comparison,already_solved,2,0.0
2.0,hotpot,0.0,1.0,tie,5ac1bff05542994ab5c67dfc,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac1c18855429964131be279,bridge,rescuable,2,0.5
2.0,hotpot,0.0,2.0,tie,5ac1c9a15542994ab5c67e1c,bridge,rescuable,2,0.0
0.0,hotpot,0.0,0.0,tie,5ac1f4495542991316484bd2,comparison,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac213805542992f1f2b37e7,bridge,rescuable,2,0.5
1.0,hotpot,0.0,1.0,tie,5ac2381355429951e9e684a9,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac23f9555429951e9e684db,bridge,already_solved,2,0.0
0.0,hotpot,0.0,0.0,tie,5ac240ef55429951e9e684ef,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac249bd55429951e9e68528,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac24ad7554299636651995a,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac26d4d55429951e9e685b7,bridge,already_solved,2,0.0
2.0,hotpot,1.0,1.0,win,5ac2758b55429963665199c3,bridge,rescuable,2,0.5
2.0,hotpot,0.0,1.0,tie,5ac27afa5542990b17b153b5,bridge,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac29da5554299218029dac3,comparison,already_solved,2,0.0
2.0,hotpot,0.0,2.0,tie,5ac2a20055429967731025cb,comparison,already_solved,2,0.0
